#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD0E8F
#Date Time: 2021-07-28 09:46:32.192
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 100 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Noise
#Frequency: 500 Hz
#Period: 2 ms
#Amplitude: 1 V
#Offset: 0 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 4.5 V
#Negative Supply: ON
#Voltage: -4.5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.05078361801242236,-0.559051757632488,1.0062254683759144
-0.05077111801242236,-0.5593891544361609,1.0062254683759144
-0.05075861801242236,-0.5593891544361609,1.0062254683759144
-0.05074611801242236,-0.5593891544361609,1.0062254683759144
-0.050733618012422356,-0.5593891544361609,1.0065640079140734
-0.05072111801242236,-0.5593891544361609,1.0065640079140734
-0.05070861801242236,-0.559051757632488,1.0065640079140734
-0.05069611801242236,-0.5593891544361609,1.0069025474522326
-0.05068361801242236,-0.5593891544361609,1.0065640079140736
-0.050671118012422356,-0.5597265512398337,1.0069025474522326
-0.05065861801242236,-0.5597265512398337,1.0069025474522326
-0.05064611801242236,-0.5593891544361609,1.0069025474522326
-0.05063361801242236,-0.5597265512398337,1.0069025474522326
-0.05062111801242236,-0.559389154436161,1.0072410869903914
-0.050608618012422356,-0.5597265512398337,1.0072410869903916
-0.05059611801242236,-0.5593891544361609,1.0072410869903916
-0.05058361801242236,-0.5597265512398337,1.0072410869903916
-0.05057111801242236,-0.5597265512398337,1.0075796265285508
-0.05055861801242236,-0.5597265512398337,1.0072410869903918
-0.050546118012422356,-0.5593891544361609,1.0075796265285508
-0.05053361801242236,-0.5597265512398337,1.0072410869903916
-0.05052111801242236,-0.5593891544361609,1.0072410869903916
-0.05050861801242236,-0.5593891544361609,1.0075796265285508
-0.05049611801242236,-0.5590517576324882,1.0072410869903918
-0.050483618012422356,-0.5593891544361609,1.0072410869903916
-0.05047111801242236,-0.5597265512398337,1.0075796265285508
-0.05045861801242236,-0.5593891544361609,1.0075796265285508
-0.05044611801242236,-0.5593891544361609,1.0075796265285508
-0.05043361801242236,-0.5590517576324882,1.0075796265285508
-0.050421118012422356,-0.5593891544361609,1.0072410869903916
-0.05040861801242236,-0.5593891544361609,1.0075796265285508
-0.05039611801242236,-0.5597265512398337,1.0075796265285508
-0.05038361801242236,-0.5597265512398337,1.0075796265285508
-0.05037111801242236,-0.559389154436161,1.0075796265285508
-0.050358618012422356,-0.5593891544361609,1.0079181660667098
-0.05034611801242236,-0.5593891544361609,1.0075796265285508
-0.05033361801242236,-0.5593891544361609,1.0079181660667098
-0.05032111801242236,-0.5593891544361609,1.0075796265285508
-0.05030861801242236,-0.5593891544361609,1.0079181660667096
-0.050296118012422356,-0.5593891544361609,1.0079181660667098
-0.05028361801242236,-0.5593891544361609,1.0079181660667098
-0.05027111801242236,-0.5593891544361609,1.0079181660667098
-0.05025861801242236,-0.5593891544361609,1.0079181660667098
-0.05024611801242236,-0.5593891544361609,1.0079181660667098
-0.050233618012422356,-0.5593891544361609,1.0079181660667098
-0.05022111801242236,-0.5597265512398337,1.0079181660667098
-0.05020861801242236,-0.5593891544361609,1.0079181660667098
-0.05019611801242236,-0.559051757632488,1.0079181660667098
-0.05018361801242236,-0.5593891544361608,1.0079181660667098
-0.050171118012422355,-0.559051757632488,1.0075796265285508
-0.05015861801242236,-0.5593891544361609,1.0079181660667098
-0.05014611801242236,-0.5593891544361609,1.0079181660667098
-0.05013361801242236,-0.5593891544361609,1.0079181660667098
-0.05012111801242236,-0.5593891544361609,1.0079181660667098
-0.050108618012422355,-0.5593891544361609,1.0079181660667098
-0.05009611801242236,-0.5593891544361609,1.0075796265285508
-0.05008361801242236,-0.5593891544361609,1.008256705604869
-0.05007111801242236,-0.559051757632488,1.0079181660667098
-0.05005861801242236,-0.559051757632488,1.0079181660667098
-0.050046118012422355,-0.559051757632488,1.0079181660667098
-0.05003361801242236,-0.559051757632488,1.0079181660667098
-0.05002111801242236,-0.559051757632488,1.0075796265285508
-0.05000861801242236,-0.6892869238502078,1.012319180062778
-0.04999611801242236,-0.8724933882445649,1.0539595432563453
-0.049983618012422355,-0.8724933882445649,1.0979696832170265
-0.04997111801242236,-0.8724933882445649,1.1372402696434802
-0.04995861801242236,-0.8728307850482377,1.1724483816120252
-0.04994611801242236,-0.8728307850482377,1.2046096377371383
-0.04993361801242236,-0.8728307850482377,1.2337240380188195
-0.049921118012422355,-0.8731681818519106,1.2604686615333873
-0.04990861801242236,-0.8728307850482377,1.2851820478190004
-0.04989611801242236,-0.8731681818519106,1.3078641968756592
-0.04988361801242236,-0.8728307850482377,1.3285151087033633
-0.04987111801242236,-0.8731681818519106,1.3474733228402722
-0.049858618012422355,-0.8728307850482379,1.3650773788245518
-0.04984611801242236,-0.8731681818519106,1.3813272766561806
-0.04983361801242236,-0.8731681818519106,1.3962230163351803
-0.04982111801242236,-0.8731681818519106,1.4097645978615438
-0.04980861801242236,-0.8731681818519106,1.42229056077343
-0.049796118012422355,-0.8731681818519105,1.4338009050708436
-0.049783618012422357,-0.8728307850482377,1.4446341702919294
-0.04977111801242236,-0.8728307850482377,1.454451816898543
-0.04975861801242236,-0.8728307850482377,1.4632538448906791
-0.04974611801242236,-0.8724933882445649,1.4717173333446563
-0.049733618012422355,-0.8731681818519105,1.4788266636460004
-0.049721118012422356,-0.8728307850482377,1.486274533485497
-0.04970861801242236,-0.8731681818519106,1.4930453242486788
-0.04969611801242236,-0.8735055786555834,1.498800496397383
-0.04968361801242236,-0.8731681818519106,1.5045556685460875
-0.049671118012422355,-0.8731681818519105,1.509633761618476
-0.049658618012422356,-0.8728307850482377,1.514373315152701
-0.04964611801242236,-0.8731681818519106,1.5187743291487692
-0.04963361801242236,-0.8728307850482377,1.5228368036066782
-0.04962111801242236,-0.8724933882445649,1.5265607385264282
-0.049608618012422355,-0.8724933882445649,1.5296075943698613
-0.049596118012422356,-0.8724933882445649,1.5326544502132917
-0.04958361801242236,-0.8728307850482377,1.5357013060567233
-0.04957111801242236,-0.8728307850482377,1.538748161900155
-0.04955861801242236,-0.8728307850482377,1.5411179386672686
-0.049546118012422355,-0.8728307850482379,1.5431491758962244
-0.049533618012422356,-0.8731681818519106,1.5455189526633368
-0.04952111801242236,-0.8728307850482377,1.5472116503541322
-0.04950861801242236,-0.8731681818519106,1.5492428875830868
-0.04949611801242236,-0.8728307850482377,1.5509355852738822
-0.049483618012422355,-0.8728307850482377,1.5522897434265193
-0.049471118012422356,-0.8728307850482377,1.553982441117314
-0.04945861801242236,-0.8731681818519106,1.5553365992699504
-0.04944611801242236,-0.8731681818519106,1.5563522178844276
-0.04943361801242236,-0.8728307850482377,1.557706376037064
-0.049421118012422355,-0.8728307850482377,1.5587219946515416
-0.049408618012422356,-0.8728307850482377,1.5597376132660183
-0.04939611801242236,-0.8728307850482377,1.5607532318804958
-0.04938361801242236,-0.8728307850482377,1.5614303109568137
-0.04937111801242236,-0.8731681818519106,1.562107390033132
-0.049358618012422355,-0.8731681818519106,1.5631230086476096
-0.049346118012422356,-0.8731681818519106,1.5634615481857683
-0.04933361801242236,-0.8731681818519106,1.5641386272620865
-0.04932111801242236,-0.8731681818519106,1.5648157063384047
-0.04930861801242236,-0.8728307850482377,1.565492785414723
-0.049296118012422355,-0.8731681818519106,1.5658313249528821
-0.049283618012422356,-0.8731681818519106,1.5665084040292
-0.04927111801242236,-0.8735055786555834,1.566846943567359
-0.04925861801242236,-0.8731681818519106,1.5671854831055183
-0.04924611801242236,-0.8731681818519106,1.5678625621818365
-0.049233618012422355,-0.8728307850482379,1.5682011017199957
-0.049221118012422356,-0.8731681818519106,1.5685396412581547
-0.04920861801242236,-0.8735055786555834,1.5688781807963137
-0.04919611801242236,-0.8728307850482377,1.5688781807963137
-0.04918361801242236,-0.8728307850482377,1.569555259872632
-0.04917111801242236,-0.8728307850482377,1.5698937994107907
-0.049158618012422356,-0.8731681818519106,1.5698937994107909
-0.04914611801242236,-0.8731681818519106,1.57023233894895
-0.04913361801242236,-0.8731681818519106,1.570570878487109
-0.04912111801242236,-0.8724933882445649,1.570570878487109
-0.04910861801242236,-0.8728307850482376,1.570570878487109
-0.049096118012422356,-0.8728307850482377,1.5709094180252683
-0.04908361801242236,-0.8728307850482377,1.5709094180252683
-0.04907111801242236,-0.8731681818519106,1.5712479575634273
-0.04905861801242236,-0.8728307850482377,1.5712479575634273
-0.04904611801242236,-0.8728307850482377,1.5712479575634273
-0.049033618012422356,-0.8728307850482377,1.5715864971015865
-0.04902111801242236,-0.8731681818519106,1.5715864971015865
-0.04900861801242236,-0.8728307850482377,1.5719250366397455
-0.04899611801242236,-0.8728307850482377,1.5719250366397455
-0.04898361801242236,-0.8731681818519105,1.5719250366397455
-0.048971118012422356,-0.8728307850482377,1.5722635761779045
-0.04895861801242236,-0.8731681818519106,1.5722635761779045
-0.04894611801242236,-0.8731681818519106,1.5722635761779045
-0.04893361801242236,-0.8731681818519106,1.5722635761779045
-0.04892111801242236,-0.8735055786555833,1.5726021157160635
-0.048908618012422356,-0.8728307850482377,1.5726021157160637
-0.04889611801242236,-0.8731681818519106,1.5726021157160637
-0.04888361801242236,-0.8728307850482377,1.5726021157160637
-0.04887111801242236,-0.8728307850482377,1.5729406552542227
-0.04885861801242236,-0.8728307850482377,1.5729406552542227
-0.048846118012422356,-0.8731681818519106,1.5729406552542227
-0.04883361801242236,-0.8731681818519106,1.5732791947923819
-0.04882111801242236,-0.8735055786555834,1.5732791947923819
-0.04880861801242236,-0.8731681818519106,1.5732791947923819
-0.04879611801242236,-0.8728307850482379,1.5732791947923819
-0.048783618012422356,-0.8731681818519106,1.5732791947923819
-0.04877111801242236,-0.8728307850482377,1.5736177343305409
-0.04875861801242236,-0.8735055786555834,1.5736177343305409
-0.04874611801242236,-0.8735055786555834,1.5736177343305409
-0.04873361801242236,-0.8735055786555834,1.5736177343305409
-0.048721118012422356,-0.8735055786555834,1.5736177343305409
-0.04870861801242236,-0.8731681818519106,1.5736177343305409
-0.04869611801242236,-0.8731681818519106,1.5736177343305409
-0.04868361801242236,-0.8728307850482377,1.5736177343305409
-0.04867111801242236,-0.8731681818519105,1.5736177343305409
-0.048658618012422356,-0.8728307850482377,1.5739562738687
-0.04864611801242236,-0.8731681818519106,1.5739562738687
-0.04863361801242236,-0.8735055786555834,1.5739562738687
-0.04862111801242236,-0.8735055786555834,1.5739562738687
-0.04860861801242236,-0.8735055786555834,1.5739562738687
-0.048596118012422355,-0.8731681818519106,1.5739562738687
-0.04858361801242236,-0.8731681818519106,1.5739562738687
-0.04857111801242236,-0.8728307850482377,1.5739562738687
-0.04855861801242236,-0.8731681818519106,1.574294813406859
-0.04854611801242236,-0.8731681818519106,1.5739562738687003
-0.048533618012422355,-0.8731681818519106,1.5739562738687
-0.04852111801242236,-0.8731681818519106,1.574294813406859
-0.04850861801242236,-0.8731681818519106,1.5739562738687
-0.04849611801242236,-0.8728307850482377,1.5739562738687
-0.04848361801242236,-0.8731681818519106,1.574294813406859
-0.048471118012422355,-0.8731681818519106,1.5739562738687
-0.04845861801242236,-0.8731681818519106,1.574294813406859
-0.04844611801242236,-0.8731681818519106,1.574294813406859
-0.04843361801242236,-0.8731681818519106,1.574294813406859
-0.04842111801242236,-0.8731681818519106,1.574633352945018
-0.048408618012422355,-0.8735055786555834,1.574294813406859
-0.04839611801242236,-0.8731681818519106,1.574294813406859
-0.04838361801242236,-0.8731681818519106,1.574294813406859
-0.04837111801242236,-0.8735055786555834,1.574633352945018
-0.04835861801242236,-0.8735055786555834,1.574633352945018
-0.048346118012422355,-0.8731681818519107,1.574971892483177
-0.04833361801242236,-0.8735055786555834,1.574633352945018
-0.04832111801242236,-0.8735055786555834,1.5749718924831773
-0.04830861801242236,-0.8731681818519106,1.5749718924831773
-0.04829611801242236,-0.8731681818519106,1.574633352945018
-0.048283618012422355,-0.8731681818519106,1.5749718924831773
-0.04827111801242236,-0.8731681818519106,1.5749718924831773
-0.04825861801242236,-0.8731681818519106,1.574633352945018
-0.04824611801242236,-0.8731681818519106,1.5749718924831773
-0.04823361801242236,-0.8731681818519106,1.5749718924831773
-0.048221118012422355,-0.8728307850482379,1.5749718924831773
-0.048208618012422357,-0.8731681818519106,1.5749718924831773
-0.04819611801242236,-0.8728307850482377,1.5749718924831773
-0.04818361801242236,-0.8728307850482377,1.5749718924831773
-0.04817111801242236,-0.8728307850482377,1.5749718924831773
-0.048158618012422355,-0.8731681818519106,1.5749718924831773
-0.048146118012422356,-0.8731681818519106,1.5749718924831773
-0.04813361801242236,-0.8735055786555834,1.5749718924831773
-0.04812111801242236,-0.8735055786555834,1.5749718924831773
-0.04810861801242236,-0.8731681818519106,1.5749718924831773
-0.048096118012422355,-0.8731681818519106,1.5749718924831773
-0.048083618012422356,-0.8731681818519106,1.5749718924831773
-0.04807111801242236,-0.8735055786555834,1.5749718924831773
-0.04805861801242236,-0.8728307850482377,1.5749718924831773
-0.04804611801242236,-0.8731681818519106,1.5749718924831773
-0.048033618012422355,-0.8728307850482379,1.5749718924831773
-0.048021118012422356,-0.8731681818519106,1.5749718924831773
-0.04800861801242236,-0.8755299594776206,1.5749718924831773
-0.04799611801242236,-0.8782291339070033,1.5756489715594955
-0.04798361801242236,-0.8785665307106763,1.5763260506358137
-0.047971118012422355,-0.8782291339070033,1.577003129712132
-0.047958618012422356,-0.8782291339070033,1.5776802087884498
-0.04794611801242236,-0.8778917371033305,1.578357287864768
-0.04793361801242236,-0.8775543402996576,1.5790343669410862
-0.04792111801242236,-0.8782291339070033,1.5793729064792454
-0.047908618012422355,-0.8775543402996576,1.5797114460174047
-0.047896118012422356,-0.8775543402996576,1.5800499855555634
-0.04788361801242236,-0.8775543402996576,1.5803885250937226
-0.04787111801242236,-0.8778917371033305,1.5803885250937226
-0.04785861801242236,-0.8775543402996576,1.5807270646318816
-0.047846118012422355,-0.8775543402996577,1.5810656041700408
-0.047833618012422356,-0.8778917371033305,1.5810656041700408
-0.04782111801242236,-0.8782291339070033,1.5814041437081998
-0.04780861801242236,-0.8778917371033305,1.581742683246359
-0.04779611801242236,-0.8782291339070033,1.582081222784518
-0.047783618012422355,-0.8778917371033306,1.5820812227845182
-0.047771118012422356,-0.8782291339070033,1.5827583018608362
-0.04775861801242236,-0.8778917371033305,1.5827583018608362
-0.04774611801242236,-0.8782291339070033,1.5827583018608362
-0.04773361801242236,-0.8775543402996576,1.5827583018608362
-0.047721118012422355,-0.8778917371033305,1.5830968413989954
-0.047708618012422356,-0.8778917371033305,1.5834353809371544
-0.04769611801242236,-0.8778917371033305,1.5830968413989952
-0.04768361801242236,-0.8778917371033305,1.5830968413989952
-0.04767111801242236,-0.8782291339070033,1.5834353809371544
-0.047658618012422355,-0.8785665307106761,1.5834353809371544
-0.047646118012422356,-0.8782291339070033,1.5834353809371544
-0.04763361801242236,-0.8782291339070033,1.5837739204753134
-0.04762111801242236,-0.8785665307106763,1.5837739204753134
-0.04760861801242236,-0.8785665307106763,1.5837739204753134
-0.04759611801242236,-0.8782291339070034,1.5837739204753134
-0.047583618012422356,-0.8782291339070033,1.5841124600134726
-0.04757111801242236,-0.8782291339070033,1.5837739204753134
-0.04755861801242236,-0.8782291339070033,1.5837739204753134
-0.04754611801242236,-0.8782291339070033,1.5837739204753134
-0.04753361801242236,-0.8778917371033306,1.5841124600134724
-0.047521118012422356,-0.8778917371033305,1.5841124600134726
-0.04750861801242236,-0.8782291339070033,1.5837739204753134
-0.04749611801242236,-0.8785665307106763,1.5837739204753134
-0.04748361801242236,-0.8782291339070033,1.5841124600134726
-0.04747111801242236,-0.8782291339070033,1.5841124600134726
-0.047458618012422356,-0.8782291339070033,1.5837739204753134
-0.04744611801242236,-0.8782291339070033,1.5841124600134726
-0.04743361801242236,-0.8785665307106763,1.5844509995516316
-0.04742111801242236,-0.8782291339070033,1.5841124600134726
-0.04740861801242236,-0.8782291339070033,1.5841124600134726
-0.047396118012422356,-0.8785665307106763,1.5841124600134726
-0.04738361801242236,-0.8785665307106763,1.5844509995516316
-0.04737111801242236,-0.8785665307106763,1.5844509995516316
-0.04735861801242236,-0.8789039275143491,1.5844509995516316
-0.04734611801242236,-0.8785665307106764,1.5844509995516316
-0.047333618012422356,-0.8785665307106763,1.5844509995516316
-0.04732111801242236,-0.8785665307106763,1.5844509995516316
-0.04730861801242236,-0.8785665307106763,1.5847895390897908
-0.04729611801242236,-0.8785665307106763,1.5847895390897908
-0.04728361801242236,-0.8782291339070034,1.5844509995516318
-0.047271118012422356,-0.8782291339070033,1.5847895390897908
-0.04725861801242236,-0.8782291339070033,1.5847895390897908
-0.04724611801242236,-0.8785665307106763,1.5847895390897908
-0.04723361801242236,-0.8782291339070033,1.5844509995516316
-0.04722111801242236,-0.8782291339070033,1.5844509995516316
-0.047208618012422356,-0.8785665307106763,1.5847895390897908
-0.04719611801242236,-0.8785665307106763,1.5847895390897908
-0.04718361801242236,-0.8782291339070033,1.5847895390897908
-0.04717111801242236,-0.8785665307106763,1.5847895390897908
-0.04715861801242236,-0.8782291339070034,1.5847895390897908
-0.047146118012422356,-0.8782291339070033,1.5847895390897908
-0.04713361801242236,-0.8782291339070033,1.5847895390897908
-0.04712111801242236,-0.8782291339070033,1.5847895390897908
-0.04710861801242236,-0.8785665307106763,1.5847895390897908
-0.04709611801242236,-0.8785665307106763,1.5847895390897908
-0.047083618012422356,-0.8785665307106763,1.5851280786279498
-0.04707111801242236,-0.8785665307106763,1.5847895390897908
-0.04705861801242236,-0.8782291339070033,1.5847895390897908
-0.04704611801242236,-0.8778917371033305,1.5847895390897908
-0.04703361801242236,-0.8782291339070032,1.5847895390897908
-0.047021118012422355,-0.8778917371033305,1.5847895390897908
-0.04700861801242236,-0.8778917371033305,1.5844509995516316
-0.04699611801242236,-0.8778917371033305,1.5844509995516316
-0.04698361801242236,-0.8778917371033305,1.5847895390897908
-0.04697111801242236,-0.8782291339070032,1.5844509995516318
-0.046958618012422355,-0.8778917371033305,1.5844509995516316
-0.04694611801242236,-0.8785665307106763,1.5844509995516316
-0.04693361801242236,-0.8782291339070033,1.5844509995516316
-0.04692111801242236,-0.8785665307106763,1.5847895390897908
-0.04690861801242236,-0.8785665307106763,1.5847895390897908
-0.046896118012422355,-0.8785665307106763,1.5847895390897908
-0.04688361801242236,-0.8785665307106763,1.5847895390897908
-0.04687111801242236,-0.8785665307106763,1.5851280786279498
-0.04685861801242236,-0.8785665307106763,1.5847895390897908
-0.04684611801242236,-0.8782291339070033,1.5847895390897908
-0.046833618012422355,-0.8782291339070033,1.5847895390897908
-0.04682111801242236,-0.8782291339070033,1.5847895390897908
-0.04680861801242236,-0.8782291339070033,1.5847895390897908
-0.04679611801242236,-0.8782291339070033,1.5847895390897908
-0.04678361801242236,-0.8782291339070033,1.5847895390897908
-0.046771118012422355,-0.8778917371033306,1.5847895390897908
-0.04675861801242236,-0.8782291339070033,1.5847895390897908
-0.04674611801242236,-0.8778917371033305,1.5847895390897908
-0.04673361801242236,-0.8782291339070033,1.5847895390897908
-0.04672111801242236,-0.8782291339070033,1.5847895390897908
-0.046708618012422355,-0.8778917371033305,1.5844509995516318
-0.04669611801242236,-0.8778917371033305,1.5847895390897908
-0.04668361801242236,-0.8782291339070033,1.5844509995516316
-0.04667111801242236,-0.8782291339070033,1.5847895390897908
-0.04665861801242236,-0.8782291339070033,1.5847895390897908
-0.046646118012422355,-0.8778917371033308,1.5844509995516318
-0.046633618012422356,-0.8785665307106763,1.5847895390897908
-0.04662111801242236,-0.8782291339070033,1.5847895390897908
-0.04660861801242236,-0.8782291339070033,1.5847895390897908
-0.04659611801242236,-0.8785665307106763,1.5847895390897908
-0.046583618012422355,-0.8782291339070033,1.5847895390897908
-0.046571118012422356,-0.8782291339070033,1.5847895390897908
-0.04655861801242236,-0.8778917371033305,1.5847895390897908
-0.04654611801242236,-0.8778917371033305,1.5847895390897908
-0.04653361801242236,-0.8778917371033305,1.5847895390897908
-0.046521118012422355,-0.8778917371033305,1.584789539089791
-0.046508618012422356,-0.8778917371033305,1.5851280786279498
-0.04649611801242236,-0.8778917371033305,1.5847895390897908
-0.04648361801242236,-0.8775543402996576,1.5847895390897908
-0.04647111801242236,-0.8778917371033305,1.5847895390897908
-0.046458618012422355,-0.8778917371033305,1.5847895390897908
-0.046446118012422356,-0.8778917371033305,1.5847895390897908
-0.04643361801242236,-0.8778917371033305,1.5847895390897908
-0.04642111801242236,-0.8778917371033305,1.5847895390897908
-0.04640861801242236,-0.8778917371033305,1.5847895390897908
-0.046396118012422355,-0.8778917371033305,1.5847895390897908
-0.046383618012422356,-0.8778917371033305,1.5847895390897908
-0.04637111801242236,-0.8782291339070033,1.5847895390897908
-0.04635861801242236,-0.8775543402996576,1.5847895390897908
-0.04634611801242236,-0.8782291339070033,1.5844509995516316
-0.046333618012422355,-0.8782291339070032,1.5847895390897908
-0.046321118012422356,-0.8778917371033305,1.5847895390897908
-0.04630861801242236,-0.8782291339070033,1.5847895390897908
-0.04629611801242236,-0.8782291339070033,1.5847895390897908
-0.04628361801242236,-0.8782291339070033,1.5847895390897908
-0.046271118012422355,-0.8778917371033306,1.5844509995516318
-0.046258618012422356,-0.8782291339070033,1.5847895390897908
-0.04624611801242236,-0.8782291339070033,1.5844509995516316
-0.04623361801242236,-0.8782291339070033,1.5844509995516316
-0.04622111801242236,-0.8778917371033305,1.5847895390897908
-0.046208618012422355,-0.8778917371033306,1.5851280786279496
-0.046196118012422356,-0.8782291339070033,1.5847895390897908
-0.04618361801242236,-0.8778917371033305,1.5847895390897908
-0.04617111801242236,-0.8785665307106763,1.5847895390897908
-0.04615861801242236,-0.8782291339070033,1.5847895390897908
-0.046146118012422355,-0.8778917371033306,1.5847895390897908
-0.046133618012422356,-0.8782291339070033,1.5847895390897908
-0.04612111801242236,-0.8785665307106763,1.5847895390897908
-0.04610861801242236,-0.8785665307106763,1.5847895390897908
-0.04609611801242236,-0.8782291339070033,1.5847895390897908
-0.04608361801242236,-0.8782291339070033,1.5851280786279496
-0.046071118012422356,-0.8782291339070033,1.5851280786279498
-0.04605861801242236,-0.8785665307106763,1.5847895390897908
-0.04604611801242236,-0.8782291339070033,1.5847895390897908
-0.04603361801242236,-0.8778917371033305,1.5847895390897908
-0.04602111801242236,-0.8778917371033305,1.5847895390897908
-0.046008618012422356,-0.6403643873176447,1.5763260506358137
-0.04599611801242236,-0.34615437451492015,1.502862970855292
-0.04598361801242236,-0.346491771318593,1.426353035231339
-0.04597111801242236,-0.3468291681222659,1.3579680485232037
-0.04595861801242236,-0.34649177131859316,1.2963538525782783
-0.045946118012422356,-0.346491771318593,1.2404948287820012
-0.04593361801242236,-0.346491771318593,1.1900524375962975
-0.04592111801242236,-0.3468291681222659,1.144011060406662
-0.04590861801242236,-0.3468291681222659,1.1020321576749355
-0.04589611801242236,-0.3468291681222659,1.0641157294011352
-0.045883618012422356,-0.3468291681222659,1.028907617432573
-0.04587111801242236,-0.3468291681222659,0.9967463613074601
-0.04585861801242236,-0.3468291681222659,0.9676319610257788
-0.04584611801242236,-0.3468291681222659,0.940887337511211
-0.04583361801242236,-0.3468291681222659,0.9161739512256091
-0.045821118012422356,-0.346491771318593,0.8934918021689391
-0.04580861801242236,-0.346491771318593,0.8728408903412349
-0.04579611801242236,-0.346491771318593,0.8538826762043261
-0.04578361801242236,-0.346491771318593,0.8366171597582128
-0.04577111801242236,-0.3468291681222657,0.8203672619265842
-0.045758618012422356,-0.346491771318593,0.8058100617857361
-0.04574611801242236,-0.346491771318593,0.7919299407212136
-0.04573361801242236,-0.346491771318593,0.7794039778093275
-0.04572111801242236,-0.346491771318593,0.7678936335119185
-0.04570861801242236,-0.3468291681222657,0.7577374473671507
-0.045696118012422356,-0.3468291681222659,0.7475812612223734
-0.04568361801242236,-0.3468291681222659,0.7391177727683963
-0.04567111801242236,-0.3468291681222659,0.7303157447762602
-0.04565861801242236,-0.3468291681222659,0.7228678749367603
-0.04564611801242236,-0.34649177131859316,0.7157585446354227
-0.045633618012422356,-0.3468291681222659,0.7093262934103969
-0.04562111801242236,-0.346491771318593,0.7028940421853742
-0.04560861801242236,-0.346491771318593,0.6978159491129879
-0.04559611801242236,-0.3468291681222659,0.6927378560406017
-0.04558361801242236,-0.34649177131859316,0.6879983025063766
-0.045571118012422356,-0.346491771318593,0.6835972885103064
-0.04555861801242236,-0.346491771318593,0.6795348140523974
-0.04554611801242236,-0.346491771318593,0.6758108791326475
-0.04553361801242236,-0.3468291681222659,0.6724254837510566
-0.04552111801242236,-0.34649177131859316,0.6693786279076261
-0.045508618012422355,-0.3468291681222659,0.665993232526034
-0.04549611801242236,-0.346491771318593,0.6632849162207614
-0.04548361801242236,-0.346491771318593,0.6605765999154887
-0.04547111801242236,-0.3468291681222659,0.6585453626865341
